geo_codes,country,week,deaths,year,date,deaths_per_day,avg_deaths,excess_deaths,excess_deaths_prc
NO,Norway,27,697.0,2020,2020-07-06,99.57142857142857,756.25,-59.25,-7.8347107438016526
CH,Switzerland,27,1180.0,2020,2020-07-06,168.57142857142858,1165.0,15.0,1.2875536480686696
BE,Belgium,28,1682.0,2020,2020-07-13,240.28571428571428,1850.25,-168.25,-9.093365761383597
BG,Bulgaria,28,2043.0,2020,2020-07-13,291.85714285714283,1918.75,124.25,6.47557003257329
CZ,Czechia,28,1999.0,2020,2020-07-13,285.57142857142856,1950.25,48.75,2.4996795282656072
DK,Denmark,28,957.0,2020,2020-07-13,136.71428571428572,940.75,16.25,1.727345203295243
DE,Germany,28,16142.0,2020,2020-07-13,2306.0,16041.0,101.0,0.6296365563244186
EE,Estonia,28,270.0,2020,2020-07-13,38.57142857142857,269.25,0.75,0.2785515320334262
IE,Ireland,28,515.0,2020,2020-07-13,73.57142857142857,517.25,-2.25,-0.43499275012083133
EL,Greece,28,2304.0,2020,2020-07-13,329.14285714285717,2255.5,48.5,2.150299268454888
ES,Spain,28,7732.0,2020,2020-07-13,1104.5714285714287,7366.5,365.5,4.961650716079549
FR,France,28,10589.0,2020,2020-07-13,1512.7142857142858,10450.5,138.5,1.3252954404095498
HR,Croatia,28,919.0,2020,2020-07-13,131.28571428571428,934.25,-15.25,-1.6323253947016323
IT,Italy,28,11484.0,2020,2020-07-13,1640.5714285714287,11425.0,59.0,0.5164113785557988
CY,Cyprus,28,110.0,2020,2020-07-13,15.714285714285714,117.25,-7.25,-6.183368869936034
LV,Latvia,28,472.0,2020,2020-07-13,67.42857142857143,512.5,-40.5,-7.902439024390244
LT,Lithuania,28,703.0,2020,2020-07-13,100.42857142857143,687.0,16.0,2.3289665211062593
LU,Luxembourg,28,73.0,2020,2020-07-13,10.428571428571429,78.5,-5.5,-7.006369426751593
HU,Hungary,28,2169.0,2020,2020-07-13,309.85714285714283,2228.5,-59.5,-2.6699573704285395
MT,Malta,28,65.0,2020,2020-07-13,9.285714285714286,60.75,4.25,6.995884773662551
NL,Netherlands,28,2619.0,2020,2020-07-13,374.14285714285717,2644.75,-25.75,-0.9736269968806126
AT,Austria,28,1378.0,2020,2020-07-13,196.85714285714286,1352.75,25.25,1.866568102014415
PL,Poland,28,7309.0,2020,2020-07-13,1044.142857142857,6990.0,319.0,4.563662374821173
PT,Portugal,28,2231.0,2020,2020-07-13,318.7142857142857,1852.25,378.75,20.44810365771359
RO,Romania,28,4900.0,2020,2020-07-13,700.0,4485.25,414.75,9.2469761997659
SI,Slovenia,28,328.0,2020,2020-07-13,46.857142857142854,335.75,-7.75,-2.308265078183172
SK,Slovakia,28,973.0,2020,2020-07-13,139.0,926.0,47.0,5.075593952483802
FI,Finland,28,944.0,2020,2020-07-13,134.85714285714286,956.5,-12.5,-1.3068478829064296
SE,Sweden,28,1571.0,2020,2020-07-13,224.42857142857142,1568.25,2.75,0.1753546947234178
NO,Norway,28,668.0,2020,2020-07-13,95.42857142857143,725.25,-57.25,-7.893829713891762
CH,Switzerland,28,1174.0,2020,2020-07-13,167.71428571428572,1138.5,35.5,3.1181379007465964
BE,Belgium,29,1859.0,2020,2020-07-20,265.57142857142856,1931.75,-72.75,-3.766015271127216
BG,Bulgaria,29,1846.0,2020,2020-07-20,263.7142857142857,1866.25,-20.25,-1.0850636302746148
CZ,Czechia,29,1989.0,2020,2020-07-20,284.14285714285717,2006.5,-17.5,-0.8721654622476951
DK,Denmark,29,1026.0,2020,2020-07-20,146.57142857142858,968.25,57.75,5.964368706429124
DE,Germany,29,16537.0,2020,2020-07-20,2362.4285714285716,16783.0,-246.0,-1.465768932848716
EE,Estonia,29,284.0,2020,2020-07-20,40.57142857142857,278.5,5.5,1.9748653500897666
IE,Ireland,29,562.0,2020,2020-07-20,80.28571428571429,540.25,21.75,4.0259139287366965
EL,Greece,29,2136.0,2020,2020-07-20,305.14285714285717,2134.0,2.0,0.09372071227741331
ES,Spain,29,7562.0,2020,2020-07-20,1080.2857142857142,7280.75,281.25,3.862926209525118
FR,France,29,10394.0,2020,2020-07-20,1484.857142857143,10758.75,-364.75,-3.3902637388172416
HR,Croatia,29,888.0,2020,2020-07-20,126.85714285714286,931.75,-43.75,-4.695465521867454
IT,Italy,29,10923.0,2020,2020-07-20,1560.4285714285713,11121.5,-198.5,-1.7848311828440409
CY,Cyprus,29,106.0,2020,2020-07-20,15.142857142857142,95.5,10.5,10.99476439790576
LV,Latvia,29,526.0,2020,2020-07-20,75.14285714285714,532.0,-6.0,-1.1278195488721803
LT,Lithuania,29,764.0,2020,2020-07-20,109.14285714285714,708.5,55.5,7.833450952717008
LU,Luxembourg,29,73.0,2020,2020-07-20,10.428571428571429,73.0,0.0,0.0
HU,Hungary,29,2110.0,2020,2020-07-20,301.42857142857144,2259.5,-149.5,-6.616508077008188
MT,Malta,29,66.0,2020,2020-07-20,9.428571428571429,55.75,10.25,18.385650224215247
NL,Netherlands,29,2528.0,2020,2020-07-20,361.14285714285717,2679.25,-151.25,-5.645236540076514
AT,Austria,29,1439.0,2020,2020-07-20,205.57142857142858,1468.5,-29.5,-2.0088525706503235
PL,Poland,29,7505.0,2020,2020-07-20,1072.142857142857,7117.0,388.0,5.4517352817198255
PT,Portugal,29,2647.0,2020,2020-07-20,378.14285714285717,1846.25,800.75,43.37169939065674
RO,Romania,29,4727.0,2020,2020-07-20,675.2857142857143,4430.75,296.25,6.686226936748857
SI,Slovenia,29,352.0,2020,2020-07-20,50.285714285714285,347.75,4.25,1.2221423436376708
SK,Slovakia,29,948.0,2020,2020-07-20,135.42857142857142,955.5,-7.5,-0.7849293563579277
FI,Finland,29,1021.0,2020,2020-07-20,145.85714285714286,974.75,46.25,4.744806360605283
SE,Sweden,29,1513.0,2020,2020-07-20,216.14285714285714,1583.5,-70.5,-4.452162930217872
NO,Norway,29,754.0,2020,2020-07-20,107.71428571428571,724.25,29.75,4.1076976182257505
CH,Switzerland,29,1114.0,2020,2020-07-20,159.14285714285714,1203.75,-89.75,-7.455867082035306
BE,Belgium,30,1810.0,2020,2020-07-27,258.57142857142856,2059.75,-249.75,-12.125257919650444
BG,Bulgaria,30,1987.0,2020,2020-07-27,283.85714285714283,1938.75,48.25,2.488716956802063
CZ,Czechia,30,2088.0,2020,2020-07-27,298.2857142857143,2009.0,79.0,3.9323046291687405
DK,Denmark,30,944.0,2020,2020-07-27,134.85714285714286,986.25,-42.25,-4.283903675538657
DE,Germany,30,16887.0,2020,2020-07-27,2412.4285714285716,17546.25,-659.25,-3.757213079717889
EE,Estonia,30,296.0,2020,2020-07-27,42.285714285714285,291.25,4.75,1.6309012875536482
IE,Ireland,30,524.0,2020,2020-07-27,74.85714285714286,526.25,-2.25,-0.42755344418052255
EL,Greece,30,2237.0,2020,2020-07-27,319.57142857142856,2240.0,-3.0,-0.13392857142857142
ES,Spain,30,7827.0,2020,2020-07-27,1118.142857142857,7256.0,571.0,7.869349503858876
FR,France,30,10822.0,2020,2020-07-27,1546.0,10836.5,-14.5,-0.13380704101877913
HR,Croatia,30,974.0,2020,2020-07-27,139.14285714285714,926.5,47.5,5.126821370750135
IT,Italy,30,11393.0,2020,2020-07-27,1627.5714285714287,11322.25,70.75,0.6248757976550597
CY,Cyprus,30,116.0,2020,2020-07-27,16.571428571428573,95.25,20.75,21.784776902887142
LV,Latvia,30,494.0,2020,2020-07-27,70.57142857142857,494.0,0.0,0.0
LT,Lithuania,30,757.0,2020,2020-07-27,108.14285714285714,743.0,14.0,1.8842530282637955
LU,Luxembourg,30,71.0,2020,2020-07-27,10.142857142857142,79.25,-8.25,-10.410094637223976
HU,Hungary,30,2153.0,2020,2020-07-27,307.57142857142856,2319.25,-166.25,-7.1682656031044525
MT,Malta,30,62.0,2020,2020-07-27,8.857142857142858,60.75,1.25,2.05761316872428
NL,Netherlands,30,2673.0,2020,2020-07-27,381.85714285714283,2721.5,-48.5,-1.7821054565496968
AT,Austria,30,1445.0,2020,2020-07-27,206.42857142857142,1453.0,-8.0,-0.5505849965588437
PL,Poland,30,7569.0,2020,2020-07-27,1081.2857142857142,7399.5,169.5,2.2906953172511657
PT,Portugal,30,2435.0,2020,2020-07-27,347.85714285714283,1879.5,555.5,29.555732907688213
RO,Romania,30,4951.0,2020,2020-07-27,707.2857142857143,4558.0,393.0,8.622202720491444
SI,Slovenia,30,369.0,2020,2020-07-27,52.714285714285715,360.25,8.75,2.428868841082582
SK,Slovakia,30,957.0,2020,2020-07-27,136.71428571428572,996.5,-39.5,-3.9638735574510786
FI,Finland,30,964.0,2020,2020-07-27,137.71428571428572,990.25,-26.25,-2.650845746023731
SE,Sweden,30,1540.0,2020,2020-07-27,220.0,1567.5,-27.5,-1.7543859649122806
NO,Norway,30,732.0,2020,2020-07-27,104.57142857142857,736.0,-4.0,-0.5434782608695652
CH,Switzerland,30,1156.0,2020,2020-07-27,165.14285714285714,1196.0,-40.0,-3.3444816053511706
BE,Belgium,31,1947.0,2020,2020-08-03,278.14285714285717,1912.5,34.5,1.803921568627451
BG,Bulgaria,31,2161.0,2020,2020-08-03,308.7142857142857,1919.25,241.75,12.596066171681647
CZ,Czechia,31,2227.0,2020,2020-08-03,318.14285714285717,2073.25,153.75,7.415892921741228
DK,Denmark,31,983.0,2020,2020-08-03,140.42857142857142,970.5,12.5,1.287995878413189
DE,Germany,31,17433.0,2020,2020-08-03,2490.4285714285716,17334.5,98.5,0.5682309844529695
EE,Estonia,31,304.0,2020,2020-08-03,43.42857142857143,270.25,33.75,12.488436632747456
IE,Ireland,31,478.0,2020,2020-08-03,68.28571428571429,508.0,-30.0,-5.905511811023622
EL,Greece,31,2714.0,2020,2020-08-03,387.7142857142857,2312.0,402.0,17.387543252595155
ES,Spain,31,8589.0,2020,2020-08-03,1227.0,7472.0,1117.0,14.949143468950748
FR,France,31,11152.0,2020,2020-08-03,1593.142857142857,10526.5,625.5,5.942146012444782
HR,Croatia,31,1059.0,2020,2020-08-03,151.28571428571428,972.25,86.75,8.922602211365389
IT,Italy,31,12724.0,2020,2020-08-03,1817.7142857142858,11820.75,903.25,7.641224118604996
CY,Cyprus,31,117.0,2020,2020-08-03,16.714285714285715,100.75,16.25,16.129032258064516
LV,Latvia,31,493.0,2020,2020-08-03,70.42857142857143,495.25,-2.25,-0.4543160020191822
LT,Lithuania,31,723.0,2020,2020-08-03,103.28571428571429,688.75,34.25,4.972776769509982
LU,Luxembourg,31,91.0,2020,2020-08-03,13.0,75.5,15.5,20.52980132450331
HU,Hungary,31,2362.0,2020,2020-08-03,337.42857142857144,2381.75,-19.75,-0.8292222105594625
MT,Malta,31,70.0,2020,2020-08-03,10.0,62.5,7.5,12.0
NL,Netherlands,31,2666.0,2020,2020-08-03,380.85714285714283,2625.25,40.75,1.5522331206551756
AT,Austria,31,1522.0,2020,2020-08-03,217.42857142857142,1520.0,2.0,0.13157894736842105
PL,Poland,31,7787.0,2020,2020-08-03,1112.4285714285713,7373.0,414.0,5.61508205615082
PT,Portugal,31,2213.0,2020,2020-08-03,316.14285714285717,1929.0,284.0,14.72265422498704
RO,Romania,31,5560.0,2020,2020-08-03,794.2857142857143,4744.75,815.25,17.182148690658096
SI,Slovenia,31,393.0,2020,2020-08-03,56.142857142857146,357.25,35.75,10.00699790062981
SK,Slovakia,31,985.0,2020,2020-08-03,140.71428571428572,1004.75,-19.75,-1.9656631002737
FI,Finland,31,982.0,2020,2020-08-03,140.28571428571428,952.25,29.75,3.12417957469152
SE,Sweden,31,1547.0,2020,2020-08-03,221.0,1581.0,-34.0,-2.1505376344086025
NO,Norway,31,746.0,2020,2020-08-03,106.57142857142857,702.0,44.0,6.267806267806268
CH,Switzerland,31,1280.0,2020,2020-08-03,182.85714285714286,1179.0,101.0,8.566581849024598
BE,Belgium,32,2046.0,2020,2020-08-10,292.2857142857143,1845.0,201.0,10.894308943089431
BG,Bulgaria,32,2059.0,2020,2020-08-10,294.14285714285717,1918.25,140.75,7.337416916460315
CZ,Czechia,32,2166.0,2020,2020-08-10,309.42857142857144,1985.75,180.25,9.077174870955558
DK,Denmark,32,957.0,2020,2020-08-10,136.71428571428572,963.25,-6.25,-0.6488450558006749
DE,Germany,32,17470.0,2020,2020-08-10,2495.714285714286,16572.25,897.75,5.4171883721281056
EE,Estonia,32,281.0,2020,2020-08-10,40.142857142857146,288.75,-7.75,-2.683982683982684
IE,Ireland,32,536.0,2020,2020-08-10,76.57142857142857,516.0,20.0,3.875968992248062
EL,Greece,32,2529.0,2020,2020-08-10,361.2857142857143,2404.25,124.75,5.188728293646667
ES,Spain,32,8394.0,2020,2020-08-10,1199.142857142857,7434.75,959.25,12.90224957127005
FR,France,32,11014.0,2020,2020-08-10,1573.4285714285713,10437.25,576.75,5.5258808594217825
HR,Croatia,32,956.0,2020,2020-08-10,136.57142857142858,937.0,19.0,2.0277481323372464
IT,Italy,32,12115.0,2020,2020-08-10,1730.7142857142858,12115.75,-0.75,-0.0061902894992055795
CY,Cyprus,32,91.0,2020,2020-08-10,13.0,106.5,-15.5,-14.553990610328638
LV,Latvia,32,501.0,2020,2020-08-10,71.57142857142857,466.5,34.5,7.395498392282958
LT,Lithuania,32,726.0,2020,2020-08-10,103.71428571428571,693.25,32.75,4.724125495852867
LU,Luxembourg,32,93.0,2020,2020-08-10,13.285714285714286,76.25,16.75,21.9672131147541
HU,Hungary,32,2311.0,2020,2020-08-10,330.14285714285717,2261.5,49.5,2.1888127349104574
MT,Malta,32,71.0,2020,2020-08-10,10.142857142857142,64.25,6.75,10.505836575875486
NL,Netherlands,32,2642.0,2020,2020-08-10,377.42857142857144,2647.25,-5.25,-0.19831901029370103
AT,Austria,32,1427.0,2020,2020-08-10,203.85714285714286,1407.75,19.25,1.367430296572545
PL,Poland,32,7952.0,2020,2020-08-10,1136.0,7027.0,925.0,13.16351216735449
PT,Portugal,32,2078.0,2020,2020-08-10,296.85714285714283,1966.75,111.25,5.656539977119614
RO,Romania,32,5318.0,2020,2020-08-10,759.7142857142857,4547.0,771.0,16.95623488014075
SI,Slovenia,32,370.0,2020,2020-08-10,52.857142857142854,353.75,16.25,4.593639575971731
SK,Slovakia,32,1065.0,2020,2020-08-10,152.14285714285714,949.0,116.0,12.223393045310853
FI,Finland,32,954.0,2020,2020-08-10,136.28571428571428,937.5,16.5,1.76
SE,Sweden,32,1571.0,2020,2020-08-10,224.42857142857142,1531.0,40.0,2.612671456564337
NO,Norway,32,738.0,2020,2020-08-10,105.42857142857143,723.25,14.75,2.0394054614586934
CH,Switzerland,32,1172.0,2020,2020-08-10,167.42857142857142,1152.25,19.75,1.7140377522239096
BE,Belgium,33,2882.0,2020,2020-08-17,411.7142857142857,1856.0,1026.0,55.2801724137931
BG,Bulgaria,33,1975.0,2020,2020-08-17,282.14285714285717,1839.0,136.0,7.395323545405111
CZ,Czechia,33,2187.0,2020,2020-08-17,312.42857142857144,1939.75,247.25,12.746487949478025
DK,Denmark,33,993.0,2020,2020-08-17,141.85714285714286,942.0,51.0,5.414012738853503
DE,Germany,33,19720.0,2020,2020-08-17,2817.1428571428573,16307.5,3412.5,20.925954315499006
EE,Estonia,33,295.0,2020,2020-08-17,42.142857142857146,275.5,19.5,7.078039927404718
IE,Ireland,33,530.0,2020,2020-08-17,75.71428571428571,515.5,14.5,2.8128031037827355
EL,Greece,33,2368.0,2020,2020-08-17,338.2857142857143,2264.0,104.0,4.593639575971731
ES,Spain,33,8170.0,2020,2020-08-17,1167.142857142857,7135.5,1034.5,14.497932870856983
FR,France,33,12085.0,2020,2020-08-17,1726.4285714285713,10294.25,1790.75,17.395633484712338
HR,Croatia,33,926.0,2020,2020-08-17,132.28571428571428,905.0,21.0,2.3204419889502765
IT,Italy,33,12410.0,2020,2020-08-17,1772.857142857143,11319.25,1090.75,9.63623915012037
CY,Cyprus,33,101.0,2020,2020-08-17,14.428571428571429,91.75,9.25,10.08174386920981
LV,Latvia,33,524.0,2020,2020-08-17,74.85714285714286,487.25,36.75,7.542329399692149
LT,Lithuania,33,746.0,2020,2020-08-17,106.57142857142857,683.5,62.5,9.1441111923921
LU,Luxembourg,33,99.0,2020,2020-08-17,14.142857142857142,74.75,24.25,32.441471571906355
HU,Hungary,33,2268.0,2020,2020-08-17,324.0,2196.5,71.5,3.255178693375825
MT,Malta,33,79.0,2020,2020-08-17,11.285714285714286,58.75,20.25,34.46808510638298
NL,Netherlands,33,3209.0,2020,2020-08-17,458.42857142857144,2581.5,627.5,24.30757311640519
AT,Austria,33,1603.0,2020,2020-08-17,229.0,1403.0,200.0,14.255167498218105
PL,Poland,33,8071.0,2020,2020-08-17,1153.0,6866.75,1204.25,17.537408526595552
PT,Portugal,33,1937.0,2020,2020-08-17,276.7142857142857,1842.0,95.0,5.157437567861021
RO,Romania,33,5272.0,2020,2020-08-17,753.1428571428571,4491.25,780.75,17.383801836905093
SI,Slovenia,33,392.0,2020,2020-08-17,56.0,347.75,44.25,12.724658519051044
SK,Slovakia,33,963.0,2020,2020-08-17,137.57142857142858,921.0,42.0,4.5602605863192185
FI,Finland,33,977.0,2020,2020-08-17,139.57142857142858,949.0,28.0,2.9504741833508956
SE,Sweden,33,1517.0,2020,2020-08-17,216.71428571428572,1525.75,-8.75,-0.5734884483041127
NO,Norway,33,734.0,2020,2020-08-17,104.85714285714286,712.25,21.75,3.0537030537030536
CH,Switzerland,33,1230.0,2020,2020-08-17,175.71428571428572,1155.75,74.25,6.424399740428294
BE,Belgium,34,2215.0,2020,2020-08-24,316.42857142857144,1938.5,276.5,14.263605880835698
BG,Bulgaria,34,1911.0,2020,2020-08-24,273.0,1846.75,64.25,3.4790848788412077
CZ,Czechia,34,2104.0,2020,2020-08-24,300.57142857142856,1999.25,104.75,5.239464799299737
DK,Denmark,34,995.0,2020,2020-08-24,142.14285714285714,980.0,15.0,1.530612244897959
DE,Germany,34,17559.0,2020,2020-08-24,2508.4285714285716,16475.5,1083.5,6.57643167126946
EE,Estonia,34,265.0,2020,2020-08-24,37.857142857142854,265.0,0.0,0.0
IE,Ireland,34,540.0,2020,2020-08-24,77.14285714285714,529.0,11.0,2.0793950850661624
EL,Greece,34,2361.0,2020,2020-08-24,337.2857142857143,2156.25,204.75,9.495652173913044
ES,Spain,34,7886.0,2020,2020-08-24,1126.5714285714287,7084.5,801.5,11.31343072905639
FR,France,34,10774.0,2020,2020-08-24,1539.142857142857,10657.25,116.75,1.0954983696544607
HR,Croatia,34,921.0,2020,2020-08-24,131.57142857142858,923.5,-2.5,-0.2707092582566324
IT,Italy,34,11914.0,2020,2020-08-24,1702.0,11087.5,826.5,7.454340473506201
CY,Cyprus,34,108.0,2020,2020-08-24,15.428571428571429,99.5,8.5,8.542713567839195
LV,Latvia,34,530.0,2020,2020-08-24,75.71428571428571,490.5,39.5,8.053007135575942
LT,Lithuania,34,763.0,2020,2020-08-24,109.0,682.25,80.75,11.835837303041409
LU,Luxembourg,34,72.0,2020,2020-08-24,10.285714285714286,65.75,6.25,9.505703422053232
HU,Hungary,34,2224.0,2020,2020-08-24,317.7142857142857,2238.5,-14.5,-0.6477551932097387
MT,Malta,34,81.0,2020,2020-08-24,11.571428571428571,58.5,22.5,38.46153846153847
NL,Netherlands,34,2856.0,2020,2020-08-24,408.0,2618.75,237.25,9.059665871121718
AT,Austria,34,1467.0,2020,2020-08-24,209.57142857142858,1448.5,18.5,1.277183293061788
PL,Poland,34,7947.0,2020,2020-08-24,1135.2857142857142,6888.0,1059.0,15.374564459930316
PT,Portugal,34,2004.0,2020,2020-08-24,286.2857142857143,1943.0,61.0,3.1394750386001027
RO,Romania,34,5169.0,2020,2020-08-24,738.4285714285714,4443.75,725.25,16.320675105485233
SI,Slovenia,34,353.0,2020,2020-08-24,50.42857142857143,364.75,-11.75,-3.221384509938314
SK,Slovakia,34,960.0,2020,2020-08-24,137.14285714285714,937.75,22.25,2.372700613169821
FI,Finland,34,1016.0,2020,2020-08-24,145.14285714285714,960.75,55.25,5.75071558678116
SE,Sweden,34,1578.0,2020,2020-08-24,225.42857142857142,1532.75,45.25,2.9522100799217093
NO,Norway,34,746.0,2020,2020-08-24,106.57142857142857,713.75,32.25,4.518388791593695
CH,Switzerland,34,1219.0,2020,2020-08-24,174.14285714285714,1183.75,35.25,2.9778247096092927
BE,Belgium,35,1879.0,2020,2020-08-31,268.42857142857144,1905.25,-26.25,-1.377771945938853
BG,Bulgaria,35,1937.0,2020,2020-08-31,276.7142857142857,1812.75,124.25,6.854227003171977
CZ,Czechia,35,2033.0,2020,2020-08-31,290.42857142857144,1954.75,78.25,4.003069446220745
DK,Denmark,35,953.0,2020,2020-08-31,136.14285714285714,951.0,2.0,0.2103049421661409
DE,Germany,35,16656.0,2020,2020-08-31,2379.4285714285716,16450.5,205.5,1.2492021519102763
EE,Estonia,35,298.0,2020,2020-08-31,42.57142857142857,275.5,22.5,8.166969147005444
IE,Ireland,35,541.0,2020,2020-08-31,77.28571428571429,549.5,-8.5,-1.5468607825295724
EL,Greece,35,2298.0,2020,2020-08-31,328.2857142857143,2155.75,142.25,6.598631566740114
ES,Spain,35,7954.0,2020,2020-08-31,1136.2857142857142,6984.5,969.5,13.88073591524089
FR,France,35,10807.0,2020,2020-08-31,1543.857142857143,10576.75,230.25,2.176944713640769
HR,Croatia,35,972.0,2020,2020-08-31,138.85714285714286,911.5,60.5,6.637410861217773
IT,Italy,35,11761.0,2020,2020-08-31,1680.142857142857,10904.25,856.75,7.857028222940597
CY,Cyprus,35,110.0,2020,2020-08-31,15.714285714285714,111.0,-1.0,-0.9009009009009009
LV,Latvia,35,473.0,2020,2020-08-31,67.57142857142857,483.25,-10.25,-2.1210553543714434
LT,Lithuania,35,721.0,2020,2020-08-31,103.0,700.25,20.75,2.9632274187790077
LU,Luxembourg,35,61.0,2020,2020-08-31,8.714285714285714,77.5,-16.5,-21.29032258064516
HU,Hungary,35,2203.0,2020,2020-08-31,314.7142857142857,2296.5,-93.5,-4.071413019812758
MT,Malta,35,73.0,2020,2020-08-31,10.428571428571429,59.25,13.75,23.20675105485232
NL,Netherlands,35,2735.0,2020,2020-08-31,390.7142857142857,2619.25,115.75,4.419203970602272
AT,Austria,35,1488.0,2020,2020-08-31,212.57142857142858,1414.5,73.5,5.1961823966065745
PL,Poland,35,7443.0,2020,2020-08-31,1063.2857142857142,7187.0,256.0,3.561986920829275
PT,Portugal,35,2073.0,2020,2020-08-31,296.14285714285717,1807.5,265.5,14.688796680497926
RO,Romania,35,5219.0,2020,2020-08-31,745.5714285714286,4401.5,817.5,18.573213677155515
SI,Slovenia,35,341.0,2020,2020-08-31,48.714285714285715,364.5,-23.5,-6.447187928669409
SK,Slovakia,35,1023.0,2020,2020-08-31,146.14285714285714,959.25,63.75,6.645817044566067
FI,Finland,35,989.0,2020,2020-08-31,141.28571428571428,964.5,24.5,2.5401762571280453
SE,Sweden,35,1486.0,2020,2020-08-31,212.28571428571428,1620.0,-134.0,-8.271604938271606
NO,Norway,35,699.0,2020,2020-08-31,99.85714285714286,736.75,-37.75,-5.12385476756023
CH,Switzerland,35,1173.0,2020,2020-08-31,167.57142857142858,1163.5,9.5,0.8165019338203695
BE,Belgium,36,1891.0,2020,2020-09-07,270.14285714285717,1866.25,24.75,1.3261888814467515
BG,Bulgaria,36,1946.0,2020,2020-09-07,278.0,1776.0,170.0,9.572072072072071
CZ,Czechia,36,2038.0,2020,2020-09-07,291.14285714285717,1950.25,87.75,4.499423150878092
DK,Denmark,36,985.0,2020,2020-09-07,140.71428571428572,957.75,27.25,2.8452101279039415
DE,Germany,36,16789.0,2020,2020-09-07,2398.4285714285716,16050.0,739.0,4.604361370716511
EE,Estonia,36,280.0,2020,2020-09-07,40.0,270.25,9.75,3.6077705827937097
IE,Ireland,36,534.0,2020,2020-09-07,76.28571428571429,540.5,-6.5,-1.2025901942645698
EL,Greece,36,2316.0,2020,2020-09-07,330.85714285714283,2083.75,232.25,11.145770845830834
ES,Spain,36,7777.0,2020,2020-09-07,1111.0,6923.25,853.75,12.331636153540607
FR,France,36,10912.0,2020,2020-09-07,1558.857142857143,10390.25,521.75,5.021534611775462
HR,Croatia,36,931.0,2020,2020-09-07,133.0,880.25,50.75,5.7654075546719685
IT,Italy,36,11262.0,2020,2020-09-07,1608.857142857143,10619.25,642.75,6.052687336676319
CY,Cyprus,36,95.0,2020,2020-09-07,13.571428571428571,91.0,4.0,4.395604395604396
LV,Latvia,36,481.0,2020,2020-09-07,68.71428571428571,485.5,-4.5,-0.9268795056642637
LT,Lithuania,36,673.0,2020,2020-09-07,96.14285714285714,671.5,1.5,0.22338049143708116
LU,Luxembourg,36,86.0,2020,2020-09-07,12.285714285714286,76.75,9.25,12.052117263843648
HU,Hungary,36,2221.0,2020,2020-09-07,317.2857142857143,2224.5,-3.5,-0.1573387278040009
MT,Malta,36,71.0,2020,2020-09-07,10.142857142857142,62.25,8.75,14.056224899598394
NL,Netherlands,36,2692.0,2020,2020-09-07,384.57142857142856,2580.0,112.0,4.341085271317829
AT,Austria,36,1518.0,2020,2020-09-07,216.85714285714286,1375.0,143.0,10.4
PL,Poland,36,7557.0,2020,2020-09-07,1079.5714285714287,7026.25,530.75,7.553816046966732
PT,Portugal,36,2053.0,2020,2020-09-07,293.2857142857143,1854.25,198.75,10.718619387892678
RO,Romania,36,5074.0,2020,2020-09-07,724.8571428571429,4343.0,731.0,16.831683168316832
SI,Slovenia,36,370.0,2020,2020-09-07,52.857142857142854,340.5,29.5,8.663729809104257
SK,Slovakia,36,969.0,2020,2020-09-07,138.42857142857142,950.0,19.0,2.0
FI,Finland,36,979.0,2020,2020-09-07,139.85714285714286,979.5,-0.5,-0.05104645227156713
SE,Sweden,36,1517.0,2020,2020-09-07,216.71428571428572,1552.5,-35.5,-2.2866344605475044
NO,Norway,36,710.0,2020,2020-09-07,101.42857142857143,719.0,-9.0,-1.2517385257301807
CH,Switzerland,36,1167.0,2020,2020-09-07,166.71428571428572,1171.75,-4.75,-0.40537657350117345
BE,Belgium,37,1825.0,2020,2020-09-14,260.7142857142857,1851.25,-26.25,-1.4179608372721135
BG,Bulgaria,37,1912.0,2020,2020-09-14,273.14285714285717,1839.5,72.5,3.9412883935852134
CZ,Czechia,37,2089.0,2020,2020-09-14,298.42857142857144,1969.75,119.25,6.054067775098363
DK,Denmark,37,984.0,2020,2020-09-14,140.57142857142858,959.5,24.5,2.553413236060448
DE,Germany,37,17155.0,2020,2020-09-14,2450.714285714286,16278.25,876.75,5.386021224640241
EE,Estonia,37,256.0,2020,2020-09-14,36.57142857142857,265.5,-9.5,-3.5781544256120528
IE,Ireland,37,605.0,2020,2020-09-14,86.42857142857143,567.25,37.75,6.654914059056853
EL,Greece,37,2274.0,2020,2020-09-14,324.85714285714283,2054.5,219.5,10.683864687271843
ES,Spain,37,7998.0,2020,2020-09-14,1142.5714285714287,6786.0,1212.0,17.86030061892131
FR,France,37,11493.0,2020,2020-09-14,1641.857142857143,10658.75,834.25,7.826902779406591
HR,Croatia,37,1000.0,2020,2020-09-14,142.85714285714286,896.75,103.25,11.513799832729301
IT,Italy,37,11627.0,2020,2020-09-14,1661.0,10873.5,753.5,6.929691451694486
CY,Cyprus,37,125.0,2020,2020-09-14,17.857142857142858,106.5,18.5,17.370892018779344
LV,Latvia,37,481.0,2020,2020-09-14,68.71428571428571,509.25,-28.25,-5.547373588610702
LT,Lithuania,37,729.0,2020,2020-09-14,104.14285714285714,653.0,76.0,11.638591117917304
LU,Luxembourg,37,73.0,2020,2020-09-14,10.428571428571429,72.25,0.75,1.0380622837370241
HU,Hungary,37,2333.0,2020,2020-09-14,333.2857142857143,2291.25,41.75,1.8221494817239499
MT,Malta,37,64.0,2020,2020-09-14,9.142857142857142,60.5,3.5,5.785123966942149
